model,scenario,label,score
Xception,q60,1,0.5597148
Xception,q60,1,0.9800032
Xception,q60,1,0.98187196
Xception,q60,1,0.910382
Xception,q60,1,0.9693954
Xception,q60,1,0.9605083
Xception,q60,1,0.89897907
Xception,q60,1,0.99746335
Xception,q60,1,0.95031494
Xception,q60,1,0.99023443
Xception,q60,1,0.9683629
Xception,q60,1,0.9902962
Xception,q60,1,0.99242634
Xception,q60,1,0.9453588
Xception,q60,1,0.97029847
Xception,q60,1,0.9979472
Xception,q60,1,0.16136757
Xception,q60,1,0.7784032
Xception,q60,1,0.7586318
Xception,q60,1,0.8903656
Xception,q60,1,0.7825786
Xception,q60,1,0.90376425
Xception,q60,1,0.98876363
Xception,q60,1,0.99435943
Xception,q60,1,0.9944505
Xception,q60,1,0.9900816
Xception,q60,1,0.9824707
Xception,q60,1,0.99754864
Xception,q60,1,0.9971581
Xception,q60,1,0.17945433
Xception,q60,1,0.6205065
Xception,q60,1,0.48492473
Xception,q60,1,0.9426564
Xception,q60,1,0.93418664
Xception,q60,1,0.95251197
Xception,q60,1,0.8393097
Xception,q60,1,0.9638776
Xception,q60,1,0.8974948
Xception,q60,1,0.869372
Xception,q60,1,0.92854416
Xception,q60,1,0.91177076
Xception,q60,1,0.92287916
Xception,q60,1,0.8005607
Xception,q60,1,0.94511986
Xception,q60,1,0.9622478
Xception,q60,1,0.9914357
Xception,q60,1,0.98136735
Xception,q60,1,0.90039253
Xception,q60,1,0.8713389
Xception,q60,1,0.9142069
Xception,q60,1,0.93399286
Xception,q60,1,0.9517017
Xception,q60,1,0.96475536
Xception,q60,1,0.8540294
Xception,q60,1,0.9709654
Xception,q60,1,0.91114724
Xception,q60,1,0.9243414
Xception,q60,1,0.8628496
Xception,q60,1,0.86415815
Xception,q60,1,0.94558483
Xception,q60,1,0.88869077
Xception,q60,1,0.41382107
Xception,q60,1,0.5436398
Xception,q60,1,0.7456218
Xception,q60,1,0.20821816
Xception,q60,1,0.23579027
Xception,q60,1,0.9944237
Xception,q60,1,0.9888848
Xception,q60,1,0.9895867
Xception,q60,1,0.9991161
Xception,q60,1,0.98242015
Xception,q60,1,0.990812
Xception,q60,1,0.9672603
Xception,q60,1,0.8134771
Xception,q60,1,0.7604007
Xception,q60,1,0.8546527
Xception,q60,1,0.78722847
Xception,q60,1,0.8995304
Xception,q60,1,0.50619924
Xception,q60,1,0.7647132
Xception,q60,1,0.97772443
Xception,q60,1,0.86362165
Xception,q60,1,0.9229686
Xception,q60,1,0.98031366
Xception,q60,1,0.9918151
Xception,q60,1,0.9256313
Xception,q60,1,0.81614125
Xception,q60,1,0.992095
Xception,q60,1,0.9696617
Xception,q60,1,0.9862366
Xception,q60,1,0.95388484
Xception,q60,1,0.9870007
Xception,q60,1,0.9507317
Xception,q60,1,0.98669946
Xception,q60,1,0.9808496
Xception,q60,1,0.69701153
Xception,q60,1,0.23009905
Xception,q60,1,0.6672502
Xception,q60,1,0.99047613
Xception,q60,1,0.9984701
Xception,q60,1,0.98527735
Xception,q60,1,0.9865282
Xception,q60,1,0.9762785
Xception,q60,1,0.9924379
Xception,q60,1,0.991403
Xception,q60,1,0.98666847
Xception,q60,1,0.98765063
Xception,q60,1,0.6688825
Xception,q60,1,0.92127794
Xception,q60,1,0.8901512
Xception,q60,1,0.97225946
Xception,q60,1,0.6523993
Xception,q60,1,0.9376286
Xception,q60,1,0.93931806
Xception,q60,1,0.92250323
Xception,q60,1,0.8523605
Xception,q60,1,0.43934935
Xception,q60,1,0.89117026
Xception,q60,1,0.5530927
Xception,q60,1,0.49497953
Xception,q60,1,0.8705399
Xception,q60,1,0.9214949
Xception,q60,1,0.96962106
Xception,q60,1,0.8835166
Xception,q60,1,0.93339014
Xception,q60,1,0.89639294
Xception,q60,1,0.9413157
Xception,q60,1,0.6844804
Xception,q60,1,0.93644077
Xception,q60,1,0.47848278
Xception,q60,1,0.68193877
Xception,q60,1,0.84409714
Xception,q60,1,0.8669964
Xception,q60,1,0.9982185
Xception,q60,1,0.9814569
Xception,q60,1,0.9945069
Xception,q60,1,0.9894373
Xception,q60,1,0.9930681
Xception,q60,1,0.9858002
Xception,q60,1,0.99510515
Xception,q60,1,0.99634564
Xception,q60,1,0.8772649
Xception,q60,1,0.86436117
Xception,q60,1,0.9477168
Xception,q60,1,0.93701047
Xception,q60,1,0.4223613
Xception,q60,1,0.81184006
Xception,q60,1,0.9834021
Xception,q60,1,0.9677978
Xception,q60,1,0.7558498
Xception,q60,1,0.79888016
Xception,q60,1,0.99761164
Xception,q60,1,0.94058394
Xception,q60,1,0.90153867
Xception,q60,1,0.97358423
Xception,q60,1,0.93873996
Xception,q60,1,0.8392116
Xception,q60,1,0.9325881
Xception,q60,1,0.79585934
Xception,q60,1,0.9796478
Xception,q60,1,0.9368584
Xception,q60,1,0.992914
Xception,q60,1,0.9913666
Xception,q60,1,0.99495625
Xception,q60,1,0.9953094
Xception,q60,1,0.98666286
Xception,q60,1,0.99414575
Xception,q60,1,0.9929783
Xception,q60,1,0.9863965
Xception,q60,1,0.96489954
Xception,q60,1,0.82367915
Xception,q60,1,0.8713688
Xception,q60,1,0.80457616
Xception,q60,1,0.87509245
Xception,q60,1,0.9077174
Xception,q60,1,0.95266205
Xception,q60,1,0.8213788
Xception,q60,1,0.9233416
Xception,q60,1,0.8393741
Xception,q60,1,0.93103874
Xception,q60,1,0.87869096
Xception,q60,1,0.9268716
Xception,q60,1,0.9570532
Xception,q60,1,0.9566621
Xception,q60,1,0.9347341
Xception,q60,1,0.92020214
Xception,q60,1,0.63403934
Xception,q60,1,0.9218595
Xception,q60,1,0.7206837
Xception,q60,1,0.52102613
Xception,q60,1,0.8536763
Xception,q60,1,0.8091229
Xception,q60,1,0.90835667
Xception,q60,1,0.78787136
Xception,q60,1,0.81064224
Xception,q60,1,0.7648288
Xception,q60,0,0.019366248
Xception,q60,0,0.004396419
Xception,q60,0,0.004343369
Xception,q60,0,0.010105917
Xception,q60,0,0.0039362987
Xception,q60,0,0.02051178
Xception,q60,0,0.65665835
Xception,q60,0,0.39489484
Xception,q60,0,0.20901151
Xception,q60,0,0.16986026
Xception,q60,0,0.4139344
Xception,q60,0,0.32502624
Xception,q60,0,0.12548295
Xception,q60,0,0.53911126
Xception,q60,0,0.0540228
Xception,q60,0,0.2279125
Xception,q60,0,0.20189193
Xception,q60,0,0.50457215
Xception,q60,0,0.40030596
Xception,q60,0,0.5639945
Xception,q60,0,0.7014256
Xception,q60,0,0.607101
Xception,q60,0,0.78289205
Xception,q60,0,0.6492232
Xception,q60,0,0.91207534
Xception,q60,0,0.9729799
Xception,q60,0,0.25493416
Xception,q60,0,0.4272927
Xception,q60,0,0.6714155
Xception,q60,0,0.7566039
Xception,q60,0,0.29008624
Xception,q60,0,0.5344851
Xception,q60,0,0.50123644
Xception,q60,0,0.05378667
Xception,q60,0,0.65933937
Xception,q60,0,0.053143658
Xception,q60,0,0.4716708
Xception,q60,0,0.37083513
Xception,q60,0,0.8097514
Xception,q60,0,0.64846617
Xception,q60,0,0.71034336
Xception,q60,0,0.5218074
Xception,q60,0,0.3134079
Xception,q60,0,0.19477703
Xception,q60,0,0.2550164
Xception,q60,0,0.10315232
Xception,q60,0,0.7882098
Xception,q60,0,0.4143135
Xception,q60,0,0.4789947
Xception,q60,0,0.47616434
Xception,q60,0,0.057872508
Xception,q60,0,0.026960384
Xception,q60,0,0.10602071
Xception,q60,0,0.58354557
Xception,q60,0,0.41356865
Xception,q60,0,0.15697403
Xception,q60,0,0.26011157
Xception,q60,0,0.44942674
Xception,q60,0,0.28303516
Xception,q60,0,0.12215839
Xception,q60,0,0.033367135
Xception,q60,0,0.045048703
Xception,q60,0,0.5204799
Xception,q60,0,0.14755055
Xception,q60,0,0.2822793
Xception,q60,0,0.13511382
Xception,q60,0,0.41034132
Xception,q60,0,0.1499507
Xception,q60,0,0.15231654
Xception,q60,0,0.011249711
Xception,q60,0,0.051575046
Xception,q60,0,0.019761246
Xception,q60,0,0.014021275
Xception,q60,0,0.05527232
Xception,q60,0,0.020785848
Xception,q60,0,0.007499461
Xception,q60,0,0.56377244
Xception,q60,0,0.4624095
Xception,q60,0,0.123694584
Xception,q60,0,0.36967033
Xception,q60,0,0.5429355
Xception,q60,0,0.31143257
Xception,q60,0,0.22324246
Xception,q60,0,0.025835225
Xception,q60,0,0.0064031053
Xception,q60,0,0.014510288
Xception,q60,0,0.012678389
Xception,q60,0,0.032506373
Xception,q60,0,0.0059495773
Xception,q60,0,0.0059688413
Xception,q60,0,0.013501191
Xception,q60,0,0.027341278
Xception,q60,0,0.001960022
Xception,q60,0,0.012676694
Xception,q60,0,0.006377183
Xception,q60,0,0.011947413
Xception,q60,0,0.016601045
Xception,q60,0,0.0049499418
Xception,q60,0,0.00030775394
Xception,q60,0,0.0068610087
Xception,q60,0,0.002905109
Xception,q60,0,0.10017767
Xception,q60,0,0.1736492
Xception,q60,0,0.31090063
Xception,q60,0,0.18239811
Xception,q60,0,0.11982952
Xception,q60,0,0.16065969
Xception,q60,0,0.05690259
Xception,q60,0,0.20392235
Xception,q60,0,0.09347401
Xception,q60,0,0.039724417
Xception,q60,0,0.02504147
Xception,q60,0,0.05754415
Xception,q60,0,0.018893521
Xception,q60,0,0.0126122525
Xception,q60,0,0.008222519
Xception,q60,0,0.0052433494
Xception,q60,0,0.007021692
Xception,q60,0,0.006888672
Xception,q60,0,0.0043865764
Xception,q60,0,0.009127746
Xception,q60,0,0.016840601
Xception,q60,0,0.061364066
Xception,q60,0,0.0021991679
Xception,q60,0,0.01809054
Xception,q60,0,0.010702175
Xception,q60,0,0.0017686782
Xception,q60,0,0.0027489276
Xception,q60,0,0.00088432105
Xception,q60,0,0.0022286014
Xception,q60,0,0.07615974
Xception,q60,0,0.027731558
Xception,q60,0,0.015691677
Xception,q60,0,0.03297765
Xception,q60,0,0.034610152
Xception,q60,0,0.07147143
Xception,q60,0,0.014903403
Xception,q60,0,0.011505476
Xception,q60,0,0.012481098
Xception,q60,0,0.0028928132
Xception,q60,0,0.025241356
Xception,q60,0,0.010176472
Xception,q60,0,0.0384841
Xception,q60,0,0.34521186
Xception,q60,0,0.8470779
Xception,q60,0,0.3127048
Xception,q60,0,0.1518388
Xception,q60,0,0.20583417
Xception,q60,0,0.0401311
Xception,q60,0,0.07544417
Xception,q60,0,0.42947888
Xception,q60,0,0.574661
Xception,q60,0,0.17701077
Xception,q60,0,0.029195175
Xception,q60,0,0.041476723
Xception,q60,0,0.10597925
Xception,q60,0,0.048527
Xception,q60,0,0.04044345
Xception,q60,0,0.25718585
Xception,q60,0,0.1872557
Xception,q60,0,0.13652582
Xception,q60,0,0.6381553
Xception,q60,0,0.42594638
Xception,q60,0,0.21295445
Xception,q60,0,0.552278
Xception,q60,0,0.021157945
Xception,q60,0,0.009126068
Xception,q60,0,0.0037909513
Xception,q60,0,0.030129667
Xception,q60,0,0.029615516
Xception,q60,0,0.010994754
Xception,q60,0,0.0074505196
Xception,q60,0,0.02713022
Xception,q60,0,0.06888948
Xception,q60,0,0.014154856
Xception,q60,0,0.0040513356
Xception,q60,0,0.07604788
Xception,q60,0,0.1955279
Xception,q60,0,0.050039466
Xception,q60,0,0.048621263
Xception,q60,0,0.10749874
Xception,q60,0,0.13839094
Xception,q60,0,0.034645833
Xception,q60,0,0.027926974
Xception,q60,0,0.04435876
Xception,q60,0,0.00039815006
Xception,q60,0,0.00057020155
Xception,q60,0,0.00027337763
Xception,q60,0,0.0008139046
Xception,q60,0,0.00042175959
Xception,q60,0,0.00074135856
Xception,q60,0,0.0003531212
Xception,q60,0,0.00043296954
Xception,q60,0,0.00042163115
Xception,q60,0,0.012191497
Xception,q60,0,0.011825953
Xception,q60,0,0.011154086
Xception,q60,0,0.0007302247
Xception,q60,0,0.07278112
Xception,q60,0,0.0017288135
Xception,q60,0,0.011965822
Xception,q60,0,0.0035565267
Xception,q60,0,0.04931799
Xception,q60,0,0.0046458906
Xception,q60,0,0.0037153154
Xception,q60,0,0.006157843
Xception,q60,0,0.007939883
Xception,q60,0,0.006357064
Xception,q60,0,0.045600574
Xception,q60,0,0.13359109
Xception,q60,0,0.06726338
Xception,q60,0,0.0882886
Xception,q60,0,0.055334248
Xception,q60,0,0.007073712
Xception,q60,0,0.0054039
Xception,q60,0,0.01899433
Xception,q60,0,0.028807143
Xception,q60,0,0.010520859
Xception,q60,0,0.015785763
Xception,q60,0,0.0263971
Xception,q60,0,0.259246
Xception,q60,0,0.14244191
Xception,q60,0,0.59889746
Xception,q60,0,0.6557976
Xception,q60,0,0.042310923
Xception,q60,0,0.08691905
Xception,q60,0,0.26834273
Xception,q60,0,0.10254657
Xception,q60,0,0.47053874
Xception,q60,0,0.6390126
Xception,q60,0,0.013314506
Xception,q60,0,0.08155369
Xception,q60,0,0.11983488
Xception,q60,0,0.16430432
Xception,q60,0,0.040606286
Xception,q60,0,0.09445707
Xception,q60,0,0.0034771133
Xception,q60,0,0.011716602
Xception,q60,0,0.0033739621
Xception,q60,0,0.0011691197
Xception,q60,0,0.0018778436
Xception,q60,0,0.004400785
Xception,q60,0,0.004110402
Xception,q60,0,0.21104023
Xception,q60,0,0.2056437
Xception,q60,0,0.31437162
Xception,q60,0,0.29847252
Xception,q60,0,0.19981766
Xception,q60,0,0.13688402
Xception,q60,0,0.07571227
Xception,q60,0,0.016019208
Xception,q60,0,0.0073123216
Xception,q60,0,0.07725484
Xception,q60,0,0.53101104
Xception,q60,0,0.089523055
Xception,q60,0,0.0028551316
Xception,q60,0,0.008596564
Xception,q60,0,0.6793198
Xception,q60,0,0.28535128
Xception,q60,0,0.71361476
Xception,q60,0,0.68243635
Xception,q60,0,0.26914847
Xception,q60,0,0.28372532
Xception,q60,0,0.60487396
Xception,q60,0,0.47724733
Xception,q60,0,0.46072495
Xception,q60,0,0.451237
Xception,q60,0,0.27080584
Xception,q60,0,0.41819632
Xception,q60,0,0.2929722
Xception,q60,0,0.2341579
Xception,q60,0,0.42539433
Xception,q60,0,0.16824143
Xception,q60,0,0.23683476
Xception,q60,0,0.9047714
Xception,q60,0,0.6701771
Xception,q60,0,0.8495124
Xception,q60,0,0.13048853
Xception,q60,0,0.4116579
Xception,q60,0,0.37755004
Xception,q60,0,0.48240373
Xception,q60,0,0.7396419
Xception,q60,0,0.21036048
Xception,q60,0,0.6319175
Xception,q60,0,0.035699505
Xception,q60,0,0.2353363
Xception,q60,0,0.7426504
Xception,q60,0,0.3660782
Xception,q60,0,0.092150606
Xception,q60,0,0.06995028
Xception,q60,0,0.11655628
Xception,q60,0,0.8989784
Xception,q60,0,0.5746604
Xception,q60,0,0.21446781
Xception,q60,0,0.13157158
Xception,q60,0,0.8772092
Xception,q60,0,0.78177845
Xception,q60,0,0.61911
Xception,q60,0,0.5810455
Xception,q60,0,0.6275376
Xception,q60,0,0.15234105
Xception,q60,0,0.22317365
Xception,q60,0,0.22507583
Xception,q60,0,0.00029378178
Xception,q60,0,0.00020681962
Xception,q60,0,0.0005244806
Xception,q60,0,0.00016832037
Xception,q60,0,0.0006002228
Xception,q60,0,0.0008687877
Xception,q60,0,0.04324755
Xception,q60,0,0.028367747
Xception,q60,0,0.016196063
Xception,q60,0,0.027563917
Xception,q60,0,0.017583512
Xception,q60,0,0.025864702
Xception,q60,0,0.004957821
Xception,q60,0,0.030987697
Xception,q60,0,0.5720333
Xception,q60,0,0.3481061
Xception,q60,0,0.76554394
Xception,q60,0,0.6098943
Xception,q60,0,0.69984174
Xception,q60,0,0.5623064
Xception,q60,0,0.7425045
Xception,q60,0,0.32241523
Xception,q60,0,0.15821247
Xception,q60,0,0.2641151
Xception,q60,0,0.87490916
Xception,q60,0,0.21452983
Xception,q60,0,0.43631223
Xception,q60,0,0.8572632
Xception,q60,0,0.79914147
Xception,q60,0,0.44636148
Xception,q60,0,0.7236341
Xception,q60,0,0.62774587
Xception,q60,0,0.7346263
Xception,q60,0,0.6992325
Xception,q60,0,0.010458437
Xception,q60,0,0.018382927
Xception,q60,0,0.056220282
Xception,q60,0,0.036173616
Xception,q60,0,0.0064423736
Xception,q60,0,0.011329773
Xception,q60,0,0.005461447
Xception,q60,0,0.01024778
Xception,q60,0,0.010158303
Xception,q60,0,0.007153358
Xception,q60,0,0.033863056
Xception,q60,0,0.21394297
Xception,q60,0,0.033949014
Xception,q60,0,0.013639824
Xception,q60,0,0.11943847
Xception,q60,0,0.008954091
Xception,q60,0,0.012746838
Xception,q60,0,0.028576188
Xception,q60,0,0.01065398
Xception,q60,0,0.043724954
Xception,q60,0,0.016161924
Xception,q60,0,0.011399555
Xception,q60,0,0.023402764
Xception,q60,0,0.030283188
Xception,q60,0,0.004052076
Xception,q60,0,0.008508956
Xception,q60,0,0.004687832
Xception,q60,0,0.0031798978
Xception,q60,0,0.0014062043
Xception,q60,0,0.0013162406
Xception,q60,0,0.001558404
Xception,q60,0,0.0008531403
Xception,q60,0,0.0041379747
Xception,q60,0,0.0018811848
Xception,q60,0,0.0074317106
Xception,q30,1,0.25107282
Xception,q30,1,0.6428505
Xception,q30,1,0.45847887
Xception,q30,1,0.67383325
Xception,q30,1,0.6137182
Xception,q30,1,0.9130157
Xception,q30,1,0.98417515
Xception,q30,1,0.97204065
Xception,q30,1,0.85560894
Xception,q30,1,0.7366987
Xception,q30,1,0.90578985
Xception,q30,1,0.9655348
Xception,q30,1,0.88048184
Xception,q30,1,0.78691846
Xception,q30,1,0.46454248
Xception,q30,1,0.021360269
Xception,q30,1,0.08468358
Xception,q30,1,0.1541532
Xception,q30,1,0.41588786
Xception,q30,1,0.8938841
Xception,q30,1,0.88188046
Xception,q30,1,0.9493013
Xception,q30,1,0.75697625
Xception,q30,1,0.9151383
Xception,q30,1,0.95377445
Xception,q30,1,0.9786092
Xception,q30,1,0.99513614
Xception,q30,1,0.97799635
Xception,q30,1,0.9879062
Xception,q30,1,0.9755837
Xception,q30,1,0.99290717
Xception,q30,1,0.9933323
Xception,q30,1,0.9876613
Xception,q30,1,0.74102294
Xception,q30,1,0.5942632
Xception,q30,1,0.4522842
Xception,q30,1,0.5171645
Xception,q30,1,0.76816034
Xception,q30,1,0.3201318
Xception,q30,1,0.6683818
Xception,q30,1,0.8111912
Xception,q30,1,0.81592274
Xception,q30,1,0.9072663
Xception,q30,1,0.86876005
Xception,q30,1,0.95987326
Xception,q30,1,0.9265509
Xception,q30,1,0.93790805
Xception,q30,1,0.7534196
Xception,q30,1,0.9932459
Xception,q30,1,0.944553
Xception,q30,1,0.5820174
Xception,q30,1,0.11974518
Xception,q30,1,0.79286945
Xception,q30,1,0.57044786
Xception,q30,1,0.7915088
Xception,q30,1,0.7450925
Xception,q30,1,0.026222076
Xception,q30,1,0.9499363
Xception,q30,1,0.91893774
Xception,q30,1,0.9207215
Xception,q30,1,0.93922466
Xception,q30,1,0.838648
Xception,q30,1,0.8548952
Xception,q30,1,0.72029185
Xception,q30,1,0.7141181
Xception,q30,1,0.893408
Xception,q30,1,0.9502569
Xception,q30,1,0.9639204
Xception,q30,1,0.9332142
Xception,q30,1,0.9497944
Xception,q30,1,0.8881583
Xception,q30,1,0.9658827
Xception,q30,1,0.95932245
Xception,q30,1,0.45492923
Xception,q30,1,0.97955316
Xception,q30,1,0.89298177
Xception,q30,1,0.91703063
Xception,q30,1,0.99466157
Xception,q30,1,0.89171374
Xception,q30,1,0.97812223
Xception,q30,1,0.77443445
Xception,q30,1,0.95898455
Xception,q30,1,0.91232777
Xception,q30,1,0.91556925
Xception,q30,1,0.9559813
Xception,q30,1,0.970446
Xception,q30,1,0.9607214
Xception,q30,1,0.9591049
Xception,q30,1,0.775089
Xception,q30,1,0.9673008
Xception,q30,1,0.6092729
Xception,q30,1,0.98871243
Xception,q30,1,0.99868405
Xception,q30,1,0.99919736
Xception,q30,1,0.9990084
Xception,q30,1,0.98529816
Xception,q30,1,0.9981809
Xception,q30,1,0.9973917
Xception,q30,1,0.99458396
Xception,q30,1,0.92034084
Xception,q30,1,0.9849695
Xception,q30,1,0.99139744
Xception,q30,1,0.99381554
Xception,q30,1,0.994722
Xception,q30,1,0.997448
Xception,q30,1,0.99511236
Xception,q30,1,0.9941827
Xception,q30,1,0.9698035
Xception,q30,1,0.9955113
Xception,q30,1,0.99438095
Xception,q30,1,0.9065525
Xception,q30,1,0.9566374
Xception,q30,1,0.96968514
Xception,q30,1,0.8993208
Xception,q30,1,0.78830504
Xception,q30,1,0.8237262
Xception,q30,1,0.91724527
Xception,q30,1,0.99378645
Xception,q30,1,0.99569994
Xception,q30,1,0.9979032
Xception,q30,1,0.99729586
Xception,q30,1,0.99821997
Xception,q30,1,0.9985409
Xception,q30,1,0.9985171
Xception,q30,1,0.8767879
Xception,q30,1,0.8686284
Xception,q30,1,0.8441889
Xception,q30,1,0.78154707
Xception,q30,1,0.92432946
Xception,q30,1,0.86406296
Xception,q30,1,0.9659403
Xception,q30,1,0.9451725
Xception,q30,1,0.61970615
Xception,q30,1,0.6737139
Xception,q30,1,0.7320533
Xception,q30,1,0.7840935
Xception,q30,1,0.5332055
Xception,q30,1,0.69959253
Xception,q30,1,0.46995682
Xception,q30,1,0.95893914
Xception,q30,1,0.9269749
Xception,q30,1,0.8954502
Xception,q30,1,0.90237504
Xception,q30,1,0.8948685
Xception,q30,1,0.9664693
Xception,q30,1,0.9637513
Xception,q30,1,0.9884541
Xception,q30,1,0.9947845
Xception,q30,1,0.9984517
Xception,q30,1,0.9913611
Xception,q30,1,0.996174
Xception,q30,1,0.9864171
Xception,q30,1,0.98898053
Xception,q30,1,0.9452636
Xception,q30,1,0.91195756
Xception,q30,1,0.6045469
Xception,q30,1,0.8792764
Xception,q30,1,0.8603726
Xception,q30,1,0.8114686
Xception,q30,1,0.76212543
Xception,q30,1,0.76978433
Xception,q30,1,0.8619929
Xception,q30,1,0.843454
Xception,q30,1,0.7535732
Xception,q30,1,0.95707047
Xception,q30,1,0.840868
Xception,q30,1,0.99509627
Xception,q30,1,0.38118115
Xception,q30,1,0.43222362
Xception,q30,1,0.5991474
Xception,q30,1,0.8492589
Xception,q30,1,0.7228247
Xception,q30,1,0.601557
Xception,q30,1,0.9699205
Xception,q30,1,0.28733256
Xception,q30,1,0.2064105
Xception,q30,1,0.7938174
Xception,q30,1,0.18495378
Xception,q30,1,0.6632438
Xception,q30,1,0.99359167
Xception,q30,1,0.6172029
Xception,q30,1,0.968027
Xception,q30,1,0.97780555
Xception,q30,1,0.844331
Xception,q30,1,0.95072937
Xception,q30,1,0.9594193
Xception,q30,1,0.5891906
Xception,q30,1,0.99602365
Xception,q30,1,0.97879547
Xception,q30,1,0.9612906
Xception,q30,1,0.9321522
Xception,q30,1,0.97461927
Xception,q30,1,0.9824557
Xception,q30,1,0.9879747
Xception,q30,1,0.98970157
Xception,q30,1,0.9964573
Xception,q30,1,0.30172232
Xception,q30,1,0.76778996
Xception,q30,1,0.45460764
Xception,q30,1,0.8392046
Xception,q30,1,0.27437007
Xception,q30,1,0.9678041
Xception,q30,1,0.98490924
Xception,q30,1,0.96846217
Xception,q30,1,0.98627543
Xception,q30,1,0.96855634
Xception,q30,1,0.978134
Xception,q30,1,0.99370843
Xception,q30,1,0.9961872
Xception,q30,1,0.34572646
Xception,q30,1,0.3907258
Xception,q30,1,0.6070025
Xception,q30,1,0.9254879
Xception,q30,1,0.7446221
Xception,q30,1,0.8392895
Xception,q30,1,0.76383036
Xception,q30,1,0.8893245
Xception,q30,1,0.81476295
Xception,q30,1,0.90269303
Xception,q30,1,0.8446114
Xception,q30,1,0.8507549
Xception,q30,1,0.8211601
Xception,q30,1,0.8211178
Xception,q30,1,0.95072323
Xception,q30,1,0.96054655
Xception,q30,1,0.9688709
Xception,q30,1,0.9326997
Xception,q30,1,0.92403805
Xception,q30,1,0.9612662
Xception,q30,1,0.93149614
Xception,q30,1,0.96070033
Xception,q30,1,0.9075169
Xception,q30,1,0.9483477
Xception,q30,1,0.7607811
Xception,q30,1,0.86869895
Xception,q30,1,0.8281616
Xception,q30,1,0.96651804
Xception,q30,1,0.76680076
Xception,q30,1,0.6165154
Xception,q30,1,0.7381768
Xception,q30,1,0.908757
Xception,q30,1,0.48631713
Xception,q30,1,0.4147414
Xception,q30,1,0.7929443
Xception,q30,1,0.25744024
Xception,q30,1,0.41417098
Xception,q30,1,0.99756116
Xception,q30,1,0.9933399
Xception,q30,1,0.9887882
Xception,q30,1,0.99832827
Xception,q30,1,0.9804564
Xception,q30,1,0.9892766
Xception,q30,1,0.9571804
Xception,q30,1,0.7048823
Xception,q30,1,0.6280501
Xception,q30,1,0.93609726
Xception,q30,1,0.8700577
Xception,q30,1,0.9233468
Xception,q30,1,0.3355408
Xception,q30,1,0.7837459
Xception,q30,1,0.85401195
Xception,q30,1,0.93578035
Xception,q30,1,0.8881444
Xception,q30,1,0.9567596
Xception,q30,1,0.99054056
Xception,q30,1,0.8715881
Xception,q30,1,0.6860299
Xception,q30,1,0.991394
Xception,q30,1,0.984347
Xception,q30,1,0.9802365
Xception,q30,1,0.95726293
Xception,q30,1,0.9944489
Xception,q30,1,0.9802009
